function_name,py_file,line_number
_on_totp_activate,src/gui/auth_dialog.py,227
_on_connect_clicked,src/gui/auth_dialog.py,232
_on_power_only_clicked,src/gui/auth_dialog.py,242
_on_deny_clicked,src/gui/auth_dialog.py,252
_authorize_device,src/gui/auth_dialog.py,256
_deny_device,src/gui/auth_dialog.py,308
_auto_deny,src/gui/auth_dialog.py,323
_deny_and_stop,src/gui/auth_dialog.py,328
_cancel_auto_deny_timer,src/gui/auth_dialog.py,336
_show_error,src/gui/auth_dialog.py,342
show_authorization_dialog,src/gui/auth_dialog.py,358
on_activate,src/gui/auth_dialog.py,392
__init__,src/gui/client.py,30
do_activate,src/gui/client.py,40
_connect_signals,src/gui/client.py,62
_check_pending_devices,src/gui/client.py,68
_on_device_connected,src/gui/client.py,81
_on_device_disconnected,src/gui/client.py,95
_on_authorization_result,src/gui/client.py,110
_show_authorization_dialog,src/gui/client.py,130
_on_dialog_closed,src/gui/client.py,155
_show_notification,src/gui/client.py,167
main,src/gui/client.py,190
__init__,src/gui/indicator.py,54
_connect_dbus,src/gui/indicator.py,96
_on_protection_changed,src/gui/indicator.py,112
_update_state,src/gui/indicator.py,115
_on_toggle,src/gui/indicator.py,126
_launch_command,src/gui/indicator.py,140
main,src/gui/indicator.py,147
__init__,src/gui/setup_wizard.py,27
_create_welcome_page,src/gui/setup_wizard.py,68
_create_qr_page,src/gui/setup_wizard.py,125
_create_recovery_codes_page,src/gui/setup_wizard.py,192
_create_test_page,src/gui/setup_wizard.py,277
_create_complete_page,src/gui/setup_wizard.py,334
_show_page,src/gui/setup_wizard.py,382
_next_page,src/gui/setup_wizard.py,395
_previous_page,src/gui/setup_wizard.py,399
_generate_totp,src/gui/setup_wizard.py,403
_clear_clipboard_after_timeout,src/gui/setup_wizard.py,450
clear_clipboard,src/gui/setup_wizard.py,452
_on_copy_secret,src/gui/setup_wizard.py,460
_on_copy_recovery_codes,src/gui/setup_wizard.py,468
_test_code,src/gui/setup_wizard.py,476
_save_configuration,src/gui/setup_wizard.py,503
_finish_setup,src/gui/setup_wizard.py,516
run_setup_wizard,src/gui/setup_wizard.py,522
on_activate,src/gui/setup_wizard.py,526
__init__,src/utils/config.py,45
_load_config,src/utils/config.py,66
_merge_configs,src/utils/config.py,83
save,src/utils/config.py,104
get,src/utils/config.py,119
set,src/utils/config.py,140
reset_to_defaults,src/utils/config.py,169
is_enabled,src/utils/config.py,179
set_enabled,src/utils/config.py,183
get_timeout,src/utils/config.py,195
set_timeout,src/utils/config.py,199
export_config,src/utils/config.py,212
import_config,src/utils/config.py,230
__init__,src/utils/logger.py,35
_init_database,src/utils/logger.py,54
_auto_cleanup,src/utils/logger.py,90
log_event,src/utils/logger.py,103
get_recent_events,src/utils/logger.py,161
get_events_by_date_range,src/utils/logger.py,186
get_device_history,src/utils/logger.py,214
get_failed_auth_attempts,src/utils/logger.py,239
cleanup_old_events,src/utils/logger.py,266
get_statistics,src/utils/logger.py,292
export_to_csv,src/utils/logger.py,334
_default_system_dir,src/utils/paths.py,22
_default_pointer_file,src/utils/paths.py,37
_read_pointer_file,src/utils/paths.py,54
_is_writable_path,src/utils/paths.py,72
resolve_config_dir,src/utils/paths.py,89
__init__,src/utils/whitelist.py,20
_load_whitelist,src/utils/whitelist.py,38
_save_whitelist,src/utils/whitelist.py,54
_normalize_in_memory_devices,src/utils/whitelist.py,69
_normalize_device_entry,src/utils/whitelist.py,80
_coerce_float,src/utils/whitelist.py,90
_coerce_int,src/utils/whitelist.py,96
add_device,src/utils/whitelist.py,118
remove_device,src/utils/whitelist.py,157
is_whitelisted,src/utils/whitelist.py,172
get_device,src/utils/whitelist.py,184
update_usage,src/utils/whitelist.py,196
get_all_devices,src/utils/whitelist.py,212
clear_all,src/utils/whitelist.py,221
get_count,src/utils/whitelist.py,231
update_device_info,src/utils/whitelist.py,240
export_whitelist,src/utils/whitelist.py,273
import_whitelist,src/utils/whitelist.py,291
search_devices,src/utils/whitelist.py,330
parse_device_path,src/utils/whitelist.py,362
read_sysfs_attr,src/utils/whitelist.py,381
_new_dummy_module,tests/gi_stubs.py,14
install,tests/gi_stubs.py,19
__init__,tests/gi_stubs.py,33
__getattr__,tests/gi_stubs.py,36
_method,tests/gi_stubs.py,37
set_title,tests/gi_stubs.py,42
set_content,tests/gi_stubs.py,45
__init__,tests/gi_stubs.py,49
connect,tests/gi_stubs.py,52
run,tests/gi_stubs.py,55
quit,tests/gi_stubs.py,58
send_notification,tests/gi_stubs.py,61
__init__,tests/gi_stubs.py,65
set_child,tests/gi_stubs.py,69
add_toast,tests/gi_stubs.py,72
__init__,tests/gi_stubs.py,76
new,tests/gi_stubs.py,82
set_priority,tests/gi_stubs.py,85
set_timeout,tests/gi_stubs.py,88
_noop_timer,tests/gi_stubs.py,101
_noop_remove,tests/gi_stubs.py,105
__init__,tests/gi_stubs.py,113
new,tests/gi_stubs.py,119
set_body,tests/gi_stubs.py,122
set_icon,tests/gi_stubs.py,125
__init__,tests/gi_stubs.py,129
new,tests/gi_stubs.py,133
setUp,tests/test_auth_dialog.py,28
tearDown,tests/test_auth_dialog.py,44
test_auto_deny_runs_once,tests/test_auth_dialog.py,49
fake_timeout,tests/test_auth_dialog.py,53
test_authorize_cancels_pending_auto_deny_timer,tests/test_auth_dialog.py,72
test_is_root_true,tests/test_authorization.py,24
test_is_root_false,tests/test_authorization.py,30
test_get_device_path_valid,tests/test_authorization.py,35
test_get_device_path_with_colon,tests/test_authorization.py,41
test_get_device_path_invalid_characters,tests/test_authorization.py,47
test_get_device_path_with_slash,tests/test_authorization.py,53
test_device_exists_true,tests/test_authorization.py,63
test_device_exists_false,tests/test_authorization.py,74
test_authorization_modes_exist,tests/test_authorization.py,87
test_blocked_and_power_only_same,tests/test_authorization.py,93
test_authorize_device_not_root,tests/test_authorization.py,105
test_authorize_device_success,tests/test_authorization.py,113
test_authorize_device_file_not_found,tests/test_authorization.py,131
test_authorize_device_permission_error,tests/test_authorization.py,144
test_get_authorization_status_authorized,tests/test_authorization.py,164
test_get_authorization_status_blocked,tests/test_authorization.py,178
test_get_authorization_status_file_not_found,tests/test_authorization.py,191
test_block_device,tests/test_authorization.py,206
test_allow_device,tests/test_authorization.py,224
test_read_device_attribute_exists,tests/test_authorization.py,245
test_read_device_attribute_not_exists,tests/test_authorization.py,258
test_get_device_info_success,tests/test_authorization.py,274
test_get_device_info_nonexistent_device,tests/test_authorization.py,304
test_set_default_authorization_not_root,tests/test_authorization.py,316
test_set_default_authorization_success,tests/test_authorization.py,324
setUp,tests/test_config.py,16
tearDown,tests/test_config.py,21
test_initialization,tests/test_config.py,26
test_default_config_created,tests/test_config.py,31
test_get_existing_key,tests/test_config.py,39
test_get_nonexistent_key_with_default,tests/test_config.py,45
test_get_nested_key,tests/test_config.py,50
test_set_value,tests/test_config.py,56
test_set_nested_value,tests/test_config.py,65
test_set_new_section,tests/test_config.py,73
test_save_and_load,tests/test_config.py,81
test_is_enabled,tests/test_config.py,94
test_set_enabled,tests/test_config.py,101
test_get_timeout,tests/test_config.py,111
test_set_timeout,tests/test_config.py,116
test_set_timeout_bounds,tests/test_config.py,122
test_reset_to_defaults,tests/test_config.py,136
test_export_config,tests/test_config.py,150
test_import_config,tests/test_config.py,158
test_merge_with_defaults,tests/test_config.py,181
test_service_name,tests/test_dbus_service.py,43
test_object_path,tests/test_dbus_service.py,47
test_interface_name,tests/test_dbus_service.py,51
setUp,tests/test_dbus_service.py,60
test_init,tests/test_dbus_service.py,66
test_pending_requests_empty,tests/test_dbus_service.py,78
setUp,tests/test_dbus_service.py,93
test_ping,tests/test_dbus_service.py,105
test_get_version,tests/test_dbus_service.py,110
test_is_enabled_true,tests/test_dbus_service.py,117
test_is_enabled_false,tests/test_dbus_service.py,128
test_is_enabled_error_fallback,tests/test_dbus_service.py,139
test_set_enabled_true,tests/test_dbus_service.py,146
test_set_enabled_false,tests/test_dbus_service.py,155
test_set_enabled_no_callback,tests/test_dbus_service.py,164
test_authorize_device,tests/test_dbus_service.py,172
test_deny_device,tests/test_dbus_service.py,198
test_deny_device_no_callback,tests/test_dbus_service.py,211
test_get_pending_devices_empty,tests/test_dbus_service.py,219
test_get_pending_devices_with_devices,tests/test_dbus_service.py,226
test_get_recent_events,tests/test_dbus_service.py,238
test_get_statistics,tests/test_dbus_service.py,253
test_add_to_whitelist,tests/test_dbus_service.py,268
test_remove_from_whitelist,tests/test_dbus_service.py,283
setUp,tests/test_dbus_service.py,297
test_emit_device_connected,tests/test_dbus_service.py,306
test_emit_device_disconnected,tests/test_dbus_service.py,321
test_emit_authorization_result,tests/test_dbus_service.py,331
test_emit_protection_state_changed,tests/test_dbus_service.py,341
setUp,tests/test_dbus_service.py,351
test_client_init_system_bus,tests/test_dbus_service.py,358
test_client_init_session_bus,tests/test_dbus_service.py,373
test_client_init_connection_error,tests/test_dbus_service.py,387
test_is_connected_true,tests/test_dbus_service.py,399
test_is_connected_false,tests/test_dbus_service.py,415
test_authorize_device,tests/test_dbus_service.py,430
test_deny_device,tests/test_dbus_service.py,455
test_client_add_to_whitelist,tests/test_dbus_service.py,471
test_connect_to_signal,tests/test_dbus_service.py,489
setUp,tests/test_gui_client.py,21
test_show_notification_uses_gio_helpers,tests/test_gui_client.py,25
test_check_pending_devices_shows_dialog_for_each_entry,tests/test_gui_client.py,41
test_on_device_disconnected_closes_active_dialog,tests/test_gui_client.py,56
test_init_creates_indicator,tests/test_indicator.py,32
test_init_creates_menu,tests/test_indicator.py,46
test_init_state,tests/test_indicator.py,60
test_init_schedules_dbus_connection,tests/test_indicator.py,71
setUp,tests/test_indicator.py,81
tearDown,tests/test_indicator.py,96
test_connect_dbus_success,tests/test_indicator.py,103
test_connect_dbus_failure_schedules_retry,tests/test_indicator.py,117
test_connect_dbus_subscribes_to_signals,tests/test_indicator.py,129
setUp,tests/test_indicator.py,148
test_update_state_enabled,tests/test_indicator.py,166
test_update_state_disabled,tests/test_indicator.py,178
test_update_state_sets_updating_flag,tests/test_indicator.py,190
setUp,tests/test_indicator.py,201
test_on_toggle_when_updating,tests/test_indicator.py,211
test_on_toggle_enable,tests/test_indicator.py,221
test_on_toggle_disable,tests/test_indicator.py,230
test_on_toggle_no_dbus_client,tests/test_indicator.py,240
test_on_toggle_error_handling,tests/test_indicator.py,255
setUp,tests/test_indicator.py,273
test_launch_command_success,tests/test_indicator.py,282
test_launch_command_error,tests/test_indicator.py,291
setUp,tests/test_indicator.py,302
test_on_protection_changed,tests/test_indicator.py,313
test_menu_has_status_item,tests/test_indicator.py,330
test_menu_has_toggle_item,tests/test_indicator.py,339
test_menu_has_setup_item,tests/test_indicator.py,348
test_menu_has_client_item,tests/test_indicator.py,357
setUp,tests/test_indicator.py,367
tearDown,tests/test_indicator.py,379
test_full_initialization_sequence,tests/test_indicator.py,385
setUp,tests/test_logger.py,17
tearDown,tests/test_logger.py,23
test_initialization,tests/test_logger.py,28
test_log_event_basic,tests/test_logger.py,32
test_log_event_full,tests/test_logger.py,44
test_get_recent_events,tests/test_logger.py,61
test_get_recent_events_limit,tests/test_logger.py,81
test_get_events_by_date_range,tests/test_logger.py,93
test_get_device_history,tests/test_logger.py,114
test_get_failed_auth_attempts,tests/test_logger.py,137
test_cleanup_old_events,tests/test_logger.py,161
test_get_statistics,tests/test_logger.py,178
test_export_to_csv,tests/test_logger.py,197
test_event_action_enum,tests/test_logger.py,225
test_default_system_dir_linux,tests/test_paths.py,32
test_default_system_dir_darwin,tests/test_paths.py,39
test_default_system_dir_windows_with_programdata,tests/test_paths.py,47
test_default_system_dir_windows_without_programdata,tests/test_paths.py,56
test_default_pointer_file_linux,tests/test_paths.py,68
test_default_pointer_file_darwin,tests/test_paths.py,76
test_default_pointer_file_windows,tests/test_paths.py,84
test_read_pointer_file_exists,tests/test_paths.py,95
test_read_pointer_file_not_exists,tests/test_paths.py,109
test_read_pointer_file_empty,tests/test_paths.py,116
test_read_pointer_file_with_tilde,tests/test_paths.py,129
test_resolve_explicit_dir,tests/test_paths.py,147
test_resolve_explicit_dir_with_tilde,tests/test_paths.py,153
test_resolve_from_environment,tests/test_paths.py,159
test_resolve_from_environment_with_tilde,tests/test_paths.py,165
test_resolve_from_pointer_file,tests/test_paths.py,170
test_resolve_from_system_dir_if_exists,tests/test_paths.py,185
test_resolve_fallback_to_user_default,tests/test_paths.py,195
test_resolve_priority_order,tests/test_paths.py,209
test_resolve_config_dir_with_none,tests/test_paths.py,225
test_resolve_config_dir_with_empty_string,tests/test_paths.py,231
test_pointer_file_read_error,tests/test_paths.py,236
test_path_expansion_consistency,tests/test_paths.py,252
test_multiple_resolution_calls_consistent,tests/test_paths.py,263
test_system_constants_valid,tests/test_paths.py,269
test_env_var_name_is_string,tests/test_paths.py,274
__init__,tests/test_ports_shared_setup_cli.py,25
is_configured,tests/test_ports_shared_setup_cli.py,30
save_auth_data,tests/test_ports_shared_setup_cli.py,33
__init__,tests/test_ports_shared_setup_cli.py,41
add_data,tests/test_ports_shared_setup_cli.py,45
make,tests/test_ports_shared_setup_cli.py,48
print_ascii,tests/test_ports_shared_setup_cli.py,51
__init__,tests/test_ports_shared_setup_cli.py,58
get_secret,tests/test_ports_shared_setup_cli.py,62
get_provisioning_uri,tests/test_ports_shared_setup_cli.py,65
verify_code,tests/test_ports_shared_setup_cli.py,69
test_returns_early_when_already_configured,tests/test_ports_shared_setup_cli.py,76
test_provisions_and_saves_credentials,tests/test_ports_shared_setup_cli.py,88
_daemon_stub,tests/test_service.py,12
test_handle_authorization_request_full,tests/test_service.py,27
test_handle_authorization_auth_failure_logs_event,tests/test_service.py,62
test_verify_authentication_prefers_recovery_codes,tests/test_service.py,88
_wizard_stub,tests/test_setup_wizard.py,21
test_save_configuration_hashes_and_persists,tests/test_setup_wizard.py,30
test_on_copy_secret_pushes_to_clipboard,tests/test_setup_wizard.py,40
test_clear_clipboard_timer_invokes_callback,tests/test_setup_wizard.py,50
setUp,tests/test_storage.py,17
tearDown,tests/test_storage.py,27
test_initialization,tests/test_storage.py,33
test_is_configured_false,tests/test_storage.py,39
test_save_auth_data,tests/test_storage.py,43
test_load_auth_data,tests/test_storage.py,52
test_load_auth_data_not_configured,tests/test_storage.py,63
test_save_and_load_roundtrip,tests/test_storage.py,68
test_remove_recovery_code,tests/test_storage.py,80
test_remove_recovery_code_not_found,tests/test_storage.py,96
test_get_remaining_recovery_codes_count,tests/test_storage.py,104
test_get_remaining_recovery_codes_count_not_configured,tests/test_storage.py,119
test_reset_auth,tests/test_storage.py,124
test_export_config,tests/test_storage.py,136
test_import_config,tests/test_storage.py,147
test_file_permissions,tests/test_storage.py,172
test_encryption_uniqueness,tests/test_storage.py,191
setUp,tests/test_totp.py,14
test_initialization_without_secret,tests/test_totp.py,19
test_initialization_with_secret,tests/test_totp.py,25
test_get_secret,tests/test_totp.py,30
test_get_provisioning_uri,tests/test_totp.py,37
test_get_provisioning_uri_with_custom_params,tests/test_totp.py,44
test_get_current_code,tests/test_totp.py,50
test_verify_code_valid,tests/test_totp.py,57
test_verify_code_invalid,tests/test_totp.py,63
test_verify_code_wrong_format,tests/test_totp.py,68
test_verify_code_with_spaces,tests/test_totp.py,75
test_verify_code_reuse_prevention,tests/test_totp.py,81
test_get_time_remaining,tests/test_totp.py,91
test_code_changes_over_time,tests/test_totp.py,98
test_generate_codes_default_count,tests/test_totp.py,108
test_generate_codes_custom_count,tests/test_totp.py,113
test_code_format,tests/test_totp.py,118
test_codes_are_unique,tests/test_totp.py,132
test_hash_code,tests/test_totp.py,137
test_hash_code_consistent,tests/test_totp.py,145
test_hash_code_case_insensitive,tests/test_totp.py,152
test_verify_code_valid,tests/test_totp.py,158
test_verify_code_invalid,tests/test_totp.py,164
test_verify_code_case_insensitive,tests/test_totp.py,171
test_format_code,tests/test_totp.py,177
test_format_code_invalid_length,tests/test_totp.py,195
